Year;City;Sport;Discipline;Event;Event gender;Medal;NOC
1972;Munich;Athletics;Athletics;400m;W;Silver;FRG
1972;Munich;Athletics;Athletics;400m hurdles;M;Bronze;GBR
1972;Munich;Athletics;Athletics;400m hurdles;M;Gold;UGA
1972;Munich;Athletics;Athletics;400m hurdles;M;Silver;USA
1972;Munich;Athletics;Athletics;4x100m relay;M;Bronze;FRG
1972;Munich;Athletics;Athletics;4x100m relay;M;Bronze;FRG
1972;Munich;Athletics;Athletics;4x100m relay;M;Bronze;FRG
1972;Munich;Athletics;Athletics;4x100m relay;M;Bronze;FRG
1972;Munich;Athletics;Athletics;4x100m relay;M;Gold;USA
1972;Munich;Athletics;Athletics;4x100m relay;M;Gold;USA
1972;Munich;Athletics;Athletics;4x100m relay;M;Gold;USA
1972;Munich;Athletics;Athletics;4x100m relay;M;Gold;USA
1972;Munich;Athletics;Athletics;4x100m relay;M;Silver;URS
1972;Munich;Athletics;Athletics;4x100m relay;M;Silver;URS
1972;Munich;Athletics;Athletics;4x100m relay;M;Silver;URS
1972;Munich;Athletics;Athletics;4x100m relay;M;Silver;URS
1972;Munich;Athletics;Athletics;4x100m relay;W;Bronze;CUB
1972;Munich;Athletics;Athletics;4x100m relay;W;Bronze;CUB
1972;Munich;Athletics;Athletics;4x100m relay;W;Bronze;CUB
1972;Munich;Athletics;Athletics;4x100m relay;W;Bronze;CUB
1972;Munich;Athletics;Athletics;4x100m relay;W;Gold;FRG
1972;Munich;Athletics;Athletics;4x100m relay;W;Gold;FRG
1972;Munich;Athletics;Athletics;4x100m relay;W;Gold;FRG
1972;Munich;Athletics;Athletics;4x100m relay;W;Gold;FRG
1972;Munich;Athletics;Athletics;4x100m relay;W;Silver;GDR
1972;Munich;Athletics;Athletics;4x100m relay;W;Silver;GDR
1972;Munich;Athletics;Athletics;4x100m relay;W;Silver;GDR
1972;Munich;Athletics;Athletics;4x100m relay;W;Silver;GDR
1972;Munich;Athletics;Athletics;4x400m relay;M;Bronze;FRA
1972;Munich;Athletics;Athletics;4x400m relay;M;Bronze;FRA
1972;Munich;Athletics;Athletics;4x400m relay;M;Bronze;FRA
1972;Munich;Athletics;Athletics;4x400m relay;M;Bronze;FRA
1972;Munich;Athletics;Athletics;4x400m relay;M;Gold;KEN
1972;Munich;Athletics;Athletics;4x400m relay;M;Gold;KEN
1972;Munich;Athletics;Athletics;4x400m relay;M;Gold;KEN
1972;Munich;Athletics;Athletics;4x400m relay;M;Gold;KEN
1972;Munich;Athletics;Athletics;4x400m relay;M;Silver;GBR
1972;Munich;Athletics;Athletics;4x400m relay;M;Silver;GBR
1972;Munich;Athletics;Athletics;4x400m relay;M;Silver;GBR
1972;Munich;Athletics;Athletics;4x400m relay;M;Silver;GBR
1972;Munich;Athletics;Athletics;4x400m relay;W;Bronze;FRG
1972;Munich;Athletics;Athletics;4x400m relay;W;Bronze;FRG
1972;Munich;Athletics;Athletics;4x400m relay;W;Bronze;FRG
1972;Munich;Athletics;Athletics;4x400m relay;W;Bronze;FRG
1972;Munich;Athletics;Athletics;4x400m relay;W;Gold;GDR
1972;Munich;Athletics;Athletics;4x400m relay;W;Gold;GDR
1972;Munich;Athletics;Athletics;4x400m relay;W;Gold;GDR
1972;Munich;Athletics;Athletics;4x400m relay;W;Gold;GDR
1972;Munich;Athletics;Athletics;4x400m relay;W;Silver;USA
1972;Munich;Athletics;Athletics;4x400m relay;W;Silver;USA
1972;Munich;Athletics;Athletics;4x400m relay;W;Silver;USA
1972;Munich;Athletics;Athletics;4x400m relay;W;Silver;USA
1972;Munich;Athletics;Athletics;5000m;M;Bronze;GBR
1972;Munich;Athletics;Athletics;5000m;M;Gold;FIN
1972;Munich;Athletics;Athletics;5000m;M;Silver;TUN
1972;Munich;Athletics;Athletics;50km walk;M;Bronze;USA
1972;Munich;Athletics;Athletics;50km walk;M;Gold;FRG
1972;Munich;Athletics;Athletics;50km walk;M;Silver;URS
1972;Munich;Athletics;Athletics;800m;M;Bronze;KEN
1972;Munich;Athletics;Athletics;800m;M;Gold;USA
1972;Munich;Athletics;Athletics;800m;M;Silver;URS
1972;Munich;Athletics;Athletics;800m;W;Bronze;GDR
1972;Munich;Athletics;Athletics;800m;W;Gold;FRG
1972;Munich;Athletics;Athletics;800m;W;Silver;URS
1972;Munich;Athletics;Athletics;decathlon;M;Bronze;POL
1972;Munich;Athletics;Athletics;decathlon;M;Gold;URS
1972;Munich;Athletics;Athletics;decathlon;M;Silver;URS
1972;Munich;Athletics;Athletics;discus throw;M;Bronze;SWE
1972;Munich;Athletics;Athletics;discus throw;M;Gold;TCH
1972;Munich;Athletics;Athletics;discus throw;M;Silver;USA
1972;Munich;Athletics;Athletics;discus throw;W;Bronze;BUL
1972;Munich;Athletics;Athletics;discus throw;W;Gold;URS
1972;Munich;Athletics;Athletics;discus throw;W;Silver;ROU
1972;Munich;Athletics;Athletics;hammer throw;M;Bronze;URS
1972;Munich;Athletics;Athletics;hammer throw;M;Gold;URS
1972;Munich;Athletics;Athletics;hammer throw;M;Silver;GDR
1972;Munich;Athletics;Athletics;high jump;M;Bronze;USA
1972;Munich;Athletics;Athletics;high jump;M;Gold;URS
1972;Munich;Athletics;Athletics;high jump;M;Silver;GDR
1972;Munich;Athletics;Athletics;high jump;W;Bronze;AUT
1972;Munich;Athletics;Athletics;high jump;W;Gold;FRG
1972;Munich;Athletics;Athletics;high jump;W;Silver;BUL
1972;Munich;Athletics;Athletics;javelin throw;M;Bronze;USA
1972;Munich;Athletics;Athletics;javelin throw;M;Gold;FRG
1972;Munich;Athletics;Athletics;javelin throw;M;Silver;URS
1972;Munich;Athletics;Athletics;javelin throw;W;Bronze;USA
1972;Munich;Athletics;Athletics;javelin throw;W;Gold;GDR
1972;Munich;Athletics;Athletics;javelin throw;W;Silver;GDR
1972;Munich;Athletics;Athletics;long jump;M;Bronze;USA
1972;Munich;Athletics;Athletics;long jump;M;Gold;USA
1972;Munich;Athletics;Athletics;long jump;M;Silver;FRG
1972;Munich;Athletics;Athletics;long jump;W;Bronze;TCH
1972;Munich;Athletics;Athletics;long jump;W;Gold;FRG
1972;Munich;Athletics;Athletics;long jump;W;Silver;BUL
1972;Munich;Athletics;Athletics;marathon;M;Bronze;ETH
1972;Munich;Athletics;Athletics;marathon;M;Gold;USA
1972;Munich;Athletics;Athletics;marathon;M;Silver;BEL
1972;Munich;Athletics;Athletics;pentathlon;W;Bronze;GDR
1972;Munich;Athletics;Athletics;pentathlon;W;Gold;GBR
1972;Munich;Athletics;Athletics;pentathlon;W;Silver;FRG
1972;Munich;Athletics;Athletics;pole vault;M;Bronze;USA
1972;Munich;Athletics;Athletics;pole vault;M;Gold;GDR
1972;Munich;Athletics;Athletics;pole vault;M;Silver;USA
1972;Munich;Athletics;Athletics;shot put;M;Bronze;GDR
1972;Munich;Athletics;Athletics;shot put;M;Gold;POL
1972;Munich;Athletics;Athletics;shot put;M;Silver;USA
1972;Munich;Athletics;Athletics;shot put;W;Bronze;BUL
1972;Munich;Athletics;Athletics;shot put;W;Gold;URS
1972;Munich;Athletics;Athletics;shot put;W;Silver;GDR
1972;Munich;Athletics;Athletics;triple jump;M;Bronze;BRA
1972;Munich;Athletics;Athletics;triple jump;M;Gold;URS
1972;Munich;Athletics;Athletics;triple jump;M;Silver;GDR
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Bronze;CUB
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Gold;URS
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Basketball;Basketball;basketball;M;Silver;USA
1972;Munich;Boxing;Boxing;- 48kg (light-flyweight);M;Bronze;GBR
1972;Munich;Boxing;Boxing;- 48kg (light-flyweight);M;Bronze;ESP
1972;Munich;Boxing;Boxing;- 48kg (light-flyweight);M;Gold;HUN
1972;Munich;Boxing;Boxing;- 48kg (light-flyweight);M;Silver;PRK
1972;Munich;Boxing;Boxing;+ 81kg (heavyweight);M;Bronze;FRG
1972;Munich;Boxing;Boxing;+ 81kg (heavyweight);M;Bronze;SWE
1972;Munich;Boxing;Boxing;+ 81kg (heavyweight);M;Gold;CUB
1972;Munich;Boxing;Boxing;+ 81kg (heavyweight);M;Silver;ROU
1972;Munich;Boxing;Boxing;48 - 51kg (flyweight);M;Bronze;POL
1972;Munich;Boxing;Boxing;48 - 51kg (flyweight);M;Bronze;CUB
1972;Munich;Boxing;Boxing;48 - 51kg (flyweight);M;Gold;BUL
1972;Munich;Boxing;Boxing;48 - 51kg (flyweight);M;Silver;UGA
1972;Munich;Boxing;Boxing;51 - 54kg (bantamweight);M;Bronze;USA
1972;Munich;Boxing;Boxing;51 - 54kg (bantamweight);M;Bronze;GBR
1972;Munich;Boxing;Boxing;51 - 54kg (bantamweight);M;Gold;CUB
1972;Munich;Boxing;Boxing;51 - 54kg (bantamweight);M;Silver;MEX
1972;Munich;Boxing;Boxing;54 - 57kg (featherweight);M;Bronze;HUN
1972;Munich;Boxing;Boxing;54 - 57kg (featherweight);M;Bronze;COL
1972;Munich;Boxing;Boxing;54 - 57kg (featherweight);M;Gold;URS
1972;Munich;Boxing;Boxing;54 - 57kg (featherweight);M;Silver;KEN
1972;Munich;Boxing;Boxing;57 - 60kg (lightweight);M;Bronze;KEN
1972;Munich;Boxing;Boxing;57 - 60kg (lightweight);M;Bronze;COL
1972;Munich;Boxing;Boxing;57 - 60kg (lightweight);M;Gold;POL
1972;Munich;Boxing;Boxing;57 - 60kg (lightweight);M;Silver;HUN
1972;Munich;Boxing;Boxing;60 - 63.5kg (light-welterweight);M;Bronze;NIG
1972;Munich;Boxing;Boxing;60 - 63.5kg (light-welterweight);M;Bronze;YUG
1972;Munich;Boxing;Boxing;60 - 63.5kg (light-welterweight);M;Gold;USA
1972;Munich;Boxing;Boxing;60 - 63.5kg (light-welterweight);M;Silver;BUL
1972;Munich;Boxing;Boxing;63.5 - 67kg (welterweight);M;Bronze;KEN
1972;Munich;Boxing;Boxing;63.5 - 67kg (welterweight);M;Bronze;USA
1972;Munich;Boxing;Boxing;63.5 - 67kg (welterweight);M;Gold;CUB
1972;Munich;Boxing;Boxing;63.5 - 67kg (welterweight);M;Silver;HUN
1972;Munich;Boxing;Boxing;67 - 71kg (light-middleweight);M;Bronze;GBR
1972;Munich;Boxing;Boxing;67 - 71kg (light-middleweight);M;Bronze;GDR
1972;Munich;Boxing;Boxing;67 - 71kg (light-middleweight);M;Gold;FRG
1972;Munich;Boxing;Boxing;67 - 71kg (light-middleweight);M;Silver;POL
1972;Munich;Boxing;Boxing;71-75kg;M;Bronze;GHA
1972;Munich;Boxing;Boxing;71-75kg;M;Bronze;USA
1972;Munich;Boxing;Boxing;71-75kg;M;Gold;URS
1972;Munich;Boxing;Boxing;71-75kg;M;Silver;FIN
1972;Munich;Boxing;Boxing;75 - 81kg (light-heavyweight);M;Bronze;POL
1972;Munich;Boxing;Boxing;75 - 81kg (light-heavyweight);M;Bronze;NGR
1972;Munich;Boxing;Boxing;75 - 81kg (light-heavyweight);M;Gold;YUG
1972;Munich;Boxing;Boxing;75 - 81kg (light-heavyweight);M;Silver;CUB
1972;Munich;Canoe / Kayak;Canoe / Kayak F;C-1 1000m (canoe single);M;Bronze;FRG
1972;Munich;Canoe / Kayak;Canoe / Kayak F;C-1 1000m (canoe single);M;Gold;ROU
1972;Munich;Canoe / Kayak;Canoe / Kayak F;C-1 1000m (canoe single);M;Silver;HUN
1972;Munich;Canoe / Kayak;Canoe / Kayak F;C-2 1000m (canoe double);M;Bronze;BUL
1972;Munich;Canoe / Kayak;Canoe / Kayak F;C-2 1000m (canoe double);M;Bronze;BUL
1972;Munich;Canoe / Kayak;Canoe / Kayak F;C-2 1000m (canoe double);M;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;C-2 1000m (canoe double);M;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;C-2 1000m (canoe double);M;Silver;ROU
1972;Munich;Canoe / Kayak;Canoe / Kayak F;C-2 1000m (canoe double);M;Silver;ROU
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-1 1000m (kayak single);M;Bronze;HUN
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-1 1000m (kayak single);M;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-1 1000m (kayak single);M;Silver;SWE
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-1 500m (kayak single);W;Bronze;HUN
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-1 500m (kayak single);W;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-1 500m (kayak single);W;Silver;NED
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 1000m (kayak double);M;Bronze;POL
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 1000m (kayak double);M;Bronze;POL
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 1000m (kayak double);M;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 1000m (kayak double);M;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 1000m (kayak double);M;Silver;HUN
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 1000m (kayak double);M;Silver;HUN
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 500m (kayak double);W;Bronze;ROU
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 500m (kayak double);W;Bronze;ROU
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 500m (kayak double);W;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 500m (kayak double);W;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 500m (kayak double);W;Silver;GDR
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-2 500m (kayak double);W;Silver;GDR
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Bronze;NOR
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Bronze;NOR
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Bronze;NOR
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Bronze;NOR
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Gold;URS
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Silver;ROU
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Silver;ROU
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Silver;ROU
1972;Munich;Canoe / Kayak;Canoe / Kayak F;K-4 1000m (kayak four);M;Silver;ROU
1972;Munich;Canoe / Kayak;Canoe / Kayak S;C-1 (canoe single);M;Bronze;USA
1972;Munich;Canoe / Kayak;Canoe / Kayak S;C-1 (canoe single);M;Gold;GDR
1972;Munich;Canoe / Kayak;Canoe / Kayak S;C-1 (canoe single);M;Silver;FRG
1972;Munich;Canoe / Kayak;Canoe / Kayak S;C-2 (canoe double);M;Bronze;FRA
1972;Munich;Canoe / Kayak;Canoe / Kayak S;C-2 (canoe double);M;Bronze;FRA
1972;Munich;Canoe / Kayak;Canoe / Kayak S;C-2 (canoe double);M;Gold;GDR
1972;Munich;Canoe / Kayak;Canoe / Kayak S;C-2 (canoe double);M;Gold;GDR
1972;Munich;Canoe / Kayak;Canoe / Kayak S;C-2 (canoe double);M;Silver;FRG
1972;Munich;Canoe / Kayak;Canoe / Kayak S;C-2 (canoe double);M;Silver;FRG
1972;Munich;Canoe / Kayak;Canoe / Kayak S;K-1 (kayak single);M;Bronze;GDR
1972;Munich;Canoe / Kayak;Canoe / Kayak S;K-1 (kayak single);M;Gold;GDR
1972;Munich;Canoe / Kayak;Canoe / Kayak S;K-1 (kayak single);M;Silver;AUT
1972;Munich;Canoe / Kayak;Canoe / Kayak S;K-1 (kayak single);W;Bronze;FRG
1972;Munich;Canoe / Kayak;Canoe / Kayak S;K-1 (kayak single);W;Gold;GDR
1972;Munich;Canoe / Kayak;Canoe / Kayak S;K-1 (kayak single);W;Silver;FRG
1972;Munich;Cycling;Cycling Road;individual road race;M;Gold;NED
1972;Munich;Cycling;Cycling Road;individual road race;M;Silver;AUS
1972;Munich;Cycling;Cycling Road;team time trial;M;Gold;URS
1972;Munich;Cycling;Cycling Road;team time trial;M;Gold;URS
1972;Munich;Cycling;Cycling Road;team time trial;M;Gold;URS
1972;Munich;Cycling;Cycling Road;team time trial;M;Gold;URS
1972;Munich;Cycling;Cycling Road;team time trial;M;Silver;POL
1972;Munich;Cycling;Cycling Road;team time trial;M;Silver;POL
1972;Munich;Cycling;Cycling Road;team time trial;M;Silver;POL
1972;Munich;Cycling;Cycling Road;team time trial;M;Silver;POL
1972;Munich;Cycling;Cycling Track;1km time trial;M;Bronze;GDR
1972;Munich;Cycling;Cycling Track;1km time trial;M;Gold;DEN
1972;Munich;Cycling;Cycling Track;1km time trial;M;Silver;AUS
1972;Munich;Cycling;Cycling Track;2000m tandem;M;Bronze;POL
1972;Munich;Cycling;Cycling Track;2000m tandem;M;Bronze;POL
1972;Munich;Cycling;Cycling Track;2000m tandem;M;Gold;URS
1972;Munich;Cycling;Cycling Track;2000m tandem;M;Gold;URS
1972;Munich;Cycling;Cycling Track;2000m tandem;M;Silver;GDR
1972;Munich;Cycling;Cycling Track;2000m tandem;M;Silver;GDR
1972;Munich;Cycling;Cycling Track;Individual Pursuit;M;Bronze;FRG
1972;Munich;Cycling;Cycling Track;Individual Pursuit;M;Gold;NOR
1972;Munich;Cycling;Cycling Track;Individual Pursuit;M;Silver;SUI
1972;Munich;Cycling;Cycling Track;Sprint indivual;M;Bronze;URS
1972;Munich;Cycling;Cycling Track;Sprint indivual;M;Gold;FRA
1972;Munich;Cycling;Cycling Track;Sprint indivual;M;Silver;AUS
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Bronze;GBR
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Bronze;GBR
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Bronze;GBR
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Bronze;GBR
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Gold;FRG
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Gold;FRG
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Gold;FRG
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Gold;FRG
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Silver;GDR
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Silver;GDR
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Silver;GDR
1972;Munich;Cycling;Cycling Track;Team Pursuit (4000m);M;Silver;GDR
1972;Munich;Equestrian;Dressage;individual;X;Bronze;FRG
1972;Munich;Equestrian;Dressage;individual;X;Gold;FRG
1972;Munich;Equestrian;Dressage;individual;X;Silver;URS
1972;Munich;Equestrian;Dressage;team;X;Gold;URS
1972;Munich;Equestrian;Dressage;team;X;Gold;URS
1972;Munich;Equestrian;Dressage;team;X;Silver;FRG
1972;Munich;Equestrian;Dressage;team;X;Bronze;SWE
1972;Munich;Equestrian;Dressage;team;X;Bronze;SWE
1972;Munich;Equestrian;Dressage;team;X;Bronze;SWE
1972;Munich;Equestrian;Dressage;team;X;Gold;URS
1972;Munich;Equestrian;Dressage;team;X;Silver;FRG
1972;Munich;Equestrian;Dressage;team;X;Silver;FRG
1972;Munich;Equestrian;Eventing;individual;X;Bronze;SWE
1972;Munich;Equestrian;Eventing;individual;X;Gold;GBR
1972;Munich;Equestrian;Eventing;individual;X;Silver;ITA
1972;Munich;Equestrian;Eventing;team;X;Bronze;FRG
1972;Munich;Equestrian;Eventing;team;X;Bronze;FRG
1972;Munich;Equestrian;Eventing;team;X;Bronze;FRG
1972;Munich;Equestrian;Eventing;team;X;Bronze;FRG
1972;Munich;Equestrian;Eventing;team;X;Gold;GBR
1972;Munich;Equestrian;Eventing;team;X;Gold;GBR
1972;Munich;Equestrian;Eventing;team;X;Silver;USA
1972;Munich;Equestrian;Eventing;team;X;Silver;USA
1972;Munich;Equestrian;Eventing;team;X;Silver;USA
1972;Munich;Equestrian;Eventing;team;X;Silver;USA
1972;Munich;Equestrian;Eventing;team;X;Gold;GBR
1972;Munich;Equestrian;Eventing;team;X;Gold;GBR
1972;Munich;Equestrian;Jumping;individual;X;Bronze;USA
1972;Munich;Equestrian;Jumping;individual;X;Gold;ITA
1972;Munich;Equestrian;Jumping;individual;X;Silver;GBR
1972;Munich;Equestrian;Jumping;team;X;Bronze;ITA
1972;Munich;Equestrian;Jumping;team;X;Bronze;ITA
1972;Munich;Equestrian;Jumping;team;X;Bronze;ITA
1972;Munich;Equestrian;Jumping;team;X;Bronze;ITA
1972;Munich;Equestrian;Jumping;team;X;Gold;FRG
1972;Munich;Equestrian;Jumping;team;X;Gold;FRG
1972;Munich;Equestrian;Jumping;team;X;Gold;FRG
1972;Munich;Equestrian;Jumping;team;X;Gold;FRG
1972;Munich;Equestrian;Jumping;team;X;Silver;USA
1972;Munich;Equestrian;Jumping;team;X;Silver;USA
1972;Munich;Equestrian;Jumping;team;X;Silver;USA
1972;Munich;Equestrian;Jumping;team;X;Silver;USA
1972;Munich;Fencing;Fencing;pe individual;M;Bronze;HUN
1972;Munich;Fencing;Fencing;pe individual;M;Gold;HUN
1972;Munich;Fencing;Fencing;pe individual;M;Silver;FRA
1972;Munich;Fencing;Fencing;pe team;M;Bronze;URS
1972;Munich;Fencing;Fencing;pe team;M;Bronze;URS
1972;Munich;Fencing;Fencing;pe team;M;Bronze;URS
1972;Munich;Fencing;Fencing;pe team;M;Bronze;URS
1972;Munich;Fencing;Fencing;pe team;M;Bronze;URS
1972;Munich;Fencing;Fencing;pe team;M;Gold;HUN
1972;Munich;Fencing;Fencing;pe team;M;Gold;HUN
1972;Munich;Fencing;Fencing;pe team;M;Gold;HUN
1972;Munich;Fencing;Fencing;pe team;M;Gold;HUN
1972;Munich;Fencing;Fencing;pe team;M;Gold;HUN
1972;Munich;Fencing;Fencing;pe team;M;Silver;SUI
1972;Munich;Fencing;Fencing;pe team;M;Silver;SUI
1972;Munich;Fencing;Fencing;pe team;M;Silver;SUI
1972;Munich;Fencing;Fencing;pe team;M;Silver;SUI
1972;Munich;Fencing;Fencing;pe team;M;Silver;SUI
1972;Munich;Fencing;Fencing;foil individual;M;Bronze;FRA
1972;Munich;Fencing;Fencing;foil individual;M;Gold;POL
1972;Munich;Fencing;Fencing;foil individual;M;Silver;HUN
1972;Munich;Fencing;Fencing;foil individual;W;Bronze;URS
1972;Munich;Fencing;Fencing;foil individual;W;Gold;ITA
1972;Munich;Fencing;Fencing;foil individual;W;Silver;HUN
1972;Munich;Fencing;Fencing;foil team;M;Bronze;FRA
1972;Munich;Fencing;Fencing;foil team;M;Bronze;FRA
1972;Munich;Fencing;Fencing;foil team;M;Bronze;FRA
1972;Munich;Fencing;Fencing;foil team;M;Bronze;FRA
1972;Munich;Fencing;Fencing;foil team;M;Bronze;FRA
1972;Munich;Fencing;Fencing;foil team;M;Gold;POL
1972;Munich;Fencing;Fencing;foil team;M;Gold;POL
1972;Munich;Fencing;Fencing;foil team;M;Gold;POL
1972;Munich;Fencing;Fencing;foil team;M;Gold;POL
1972;Munich;Fencing;Fencing;foil team;M;Gold;POL
1972;Munich;Fencing;Fencing;foil team;M;Silver;URS
1972;Munich;Fencing;Fencing;foil team;M;Silver;URS
1972;Munich;Fencing;Fencing;foil team;M;Silver;URS
1972;Munich;Fencing;Fencing;foil team;M;Silver;URS
1972;Munich;Fencing;Fencing;foil team;M;Silver;URS
1972;Munich;Fencing;Fencing;foil team;W;Bronze;ROU
1972;Munich;Fencing;Fencing;foil team;W;Bronze;ROU
1972;Munich;Fencing;Fencing;foil team;W;Bronze;ROU
1972;Munich;Fencing;Fencing;foil team;W;Bronze;ROU
1972;Munich;Fencing;Fencing;foil team;W;Gold;URS
1972;Munich;Fencing;Fencing;foil team;W;Gold;URS
1972;Munich;Fencing;Fencing;foil team;W;Gold;URS
1972;Munich;Fencing;Fencing;foil team;W;Gold;URS
1972;Munich;Fencing;Fencing;foil team;W;Gold;URS
1972;Munich;Fencing;Fencing;foil team;W;Silver;HUN
1972;Munich;Fencing;Fencing;foil team;W;Silver;HUN
1972;Munich;Fencing;Fencing;foil team;W;Silver;HUN
1972;Munich;Fencing;Fencing;foil team;W;Silver;HUN
1972;Munich;Fencing;Fencing;foil team;W;Silver;HUN
1972;Munich;Fencing;Fencing;sabre individual;M;Bronze;URS
1972;Munich;Fencing;Fencing;sabre individual;M;Gold;URS
1972;Munich;Fencing;Fencing;sabre individual;M;Silver;HUN
1972;Munich;Fencing;Fencing;sabre team;M;Bronze;HUN
1972;Munich;Fencing;Fencing;sabre team;M;Bronze;HUN
1972;Munich;Fencing;Fencing;sabre team;M;Bronze;HUN
1972;Munich;Fencing;Fencing;sabre team;M;Bronze;HUN
1972;Munich;Fencing;Fencing;sabre team;M;Bronze;HUN
1972;Munich;Fencing;Fencing;sabre team;M;Gold;ITA
1972;Munich;Fencing;Fencing;sabre team;M;Gold;ITA
1972;Munich;Fencing;Fencing;sabre team;M;Gold;ITA
1972;Munich;Fencing;Fencing;sabre team;M;Gold;ITA
1972;Munich;Fencing;Fencing;sabre team;M;Gold;ITA
